fonte_tabela,laboratorio,pagina_pdf,bloco_visual,familia,produto,design,material,indice_refracao,tratamento,treatment_group,treatment_application,transitions,transitions_cores,blue_uv,esferico_min,esferico_max,cilindrico_max,adicao_min,adicao_max,preco_tipo,preco_par_brl,nota_disponibilidade
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1252.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1252.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1130.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,968.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1093.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,899.00,
PVO,Kodak,14,Ocupacional Digital,Kodak,Kodak SoftWear,Ocupacional Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,893.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1259.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1259.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,989.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,639.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,879.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,489.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,439.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,239.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1339.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1339.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1069.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,719.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,959.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,569.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,519.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,319.00,+Blue UV
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,2049.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,2049.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1779.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1429.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1669.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1279.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1229.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1029.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,2119.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,2119.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1849.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1499.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1739.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1349.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1299.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1099.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1429.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1429.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1159.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,809.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,1049.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,659.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,609.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,409.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,2219.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,2219.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1949.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1599.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1839.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1449.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1399.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C/M/V/A/S/R/E,sim,-10.00,+6.00,-6.00,,,absoluto,1199.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Prevencia,Crizal Prevencia,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,2289.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,2289.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Rock,Crizal Rock,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,2019.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1669.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Optifog,Optifog,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1909.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,No Reflex,No Reflex,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1519.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Trio Easy Clean,Trio Easy Clean,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1469.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,sim,C,sim,-10.00,+6.00,-6.00,,,absoluto,1269.00,Transitions Extractive
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2349.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2349.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,2079.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1729.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Optifog,Optifog,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1969.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,No Reflex,No Reflex,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1579.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-14.00,+8.00,-6.00,,,absoluto,1529.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Prevencia,Crizal Prevencia,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,3139.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,3139.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Rock,Crizal Rock,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,2869.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Crizal Easy Pro,Crizal Easy Pro,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,2519.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Optifog,Optifog,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,2759.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,No Reflex,No Reflex,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,2369.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.67,Trio Easy Clean,Trio Easy Clean,standard,sim,C/M/V,sim,-14.00,+8.00,-6.00,,,absoluto,2319.00,Transitions Gen S
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-18.00,+13.00,-6.00,,,absoluto,3059.00,
PVC,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Stylis,1.74,Crizal Sapphire HR,Crizal Sapphire HR,standard,sim,C,sim,-18.00,+13.00,-6.00,,,absoluto,3849.00,Transitions Gen S
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City 1.67,Stylis,1.67,,,,nao,,sim,-10.00 a 0.00; -12.00 a -10.25,,,-2.00,absoluto,,
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City Poly,Airwear Polypower,Poly,,,,nao,,sim,-8.00,+4.00,-2.00,,absoluto,,429.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,City 1.56,,1.56,,,,nao,,sim,-6.00,+6.00,-2.00,,absoluto,,329.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,No Reflex 1.50 Transitions Gen S cinza,Orma,1.50,,,,sim,C,sim,-4.00,+4.00,-2.00,,absoluto,,649.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue 1.67,Stylis,1.67,,,,nao,,sim,-10.00,+6.00,-2.00,,absoluto,,879.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue Poly,Airwear Polypower,Poly,,,,nao,,sim,-8.00,+4.00,-2.00,,absoluto,,319.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Blue 1.56,,1.56,,,,nao,,sim,-6.00,+4.00,-2.00,,absoluto,,219.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Intro Poly,Airwear Polypower,Poly,,,,nao,,nao,-8.00,+4.00,-2.00,,absoluto,,209.00
PVC,Kodak,15,Lentes Prontas,Kodak,Lentes Prontas Kodak,,Intro 1.56,,1.56,,,,nao,,nao,-6.00,+6.00,-2.00,,absoluto,,109.00
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,1689.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,1669.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,1029.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1909.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1889.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Solar,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,1249.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao padrao,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,639.00,adicao 1.00 a 3.50; alt min 14mm
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao especial,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+5.00,-6.00,1.00,3.50,absoluto,749.00,adicao 1.00 a 3.50; alt min 14mm
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao padrao,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,859.00,adicao 1.00 a 3.50; alt min 14mm
PVC,Kodak,15,Lentes Coloridas - Multifocal Digital,Kodak,Kodak Easy Sun,Coloracao especial,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,1.00,3.50,absoluto,969.00,adicao 1.00 a 3.50; alt min 14mm
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,1359.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,1339.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,699.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Crizal Sapphire HR Face Interna,Crizal Sapphire HR,internal,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,1529.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Optifog,Optifog,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,1509.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Solar,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,869.00,Xperio cinza/marrom/verde
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao padrao,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,399.00,
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao especial,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,509.00,
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao padrao,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,569.00,
PVC,Kodak,15,Lentes Coloridas - Visao Simples Digital,Kodak,Kodak Single Sun,Coloracao especial,Airwear Polypower,Poly,Verniz HC,Verniz HC,standard,nao,,nao,-10.00,+6.00,-6.00,,,absoluto,679.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,627.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,627.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,505.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Easy Pro,Crizal Easy Pro,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,343.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Optifog,Optifog,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,468.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,No Reflex,No Reflex,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,274.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Trio Easy Clean,Trio Easy Clean,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,268.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Verniz HC,Verniz HC,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,162.00,
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Prevencia,Crizal Prevencia,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,675.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Sapphire HR,Crizal Sapphire HR,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,675.00,+Blue UV
PVO,Kodak,15,Visao Simples Digital,Kodak,Kodak Single,Visao Simples Digital,Orma,1.50,Crizal Rock,Crizal Rock,standard,nao,,sim,-10.00,+6.00,-6.00,,,absoluto,553.00,+Blue UV
